date,structural_liquidity_bln,stress_label,stress_intensity
2018-03-24,2453.82,0,0.0
2018-03-25,2556.62,0,0.0
2018-03-26,2540.07,0,0.0
2018-03-27,2621.02,0,0.0
2018-03-28,2511.69,0,0.0
2018-03-29,2629.53,0,0.0
2018-03-30,2576.65,0,0.0
2018-03-31,2548.65,0,0.0
2018-04-01,2632.93,0,0.0
2018-04-02,2674.41,0,0.0
2018-04-03,2535.06,0,0.0
2018-04-04,2499.94,0,0.0
2018-04-05,2575.23,0,0.0
2018-04-06,2454.14,0,0.0
2018-04-07,2461.35,0,0.0
2018-04-08,2810.15,0,0.0
2018-04-09,2761.65,0,0.0
2018-04-10,2667.98,0,0.0
2018-04-11,2926.81,0,0.0
2018-04-12,2632.46,0,0.0
2018-04-13,2761.85,0,0.0
2018-04-14,2669.05,0,0.0
2018-04-15,2835.85,0,0.0
2018-04-16,2684.82,0,0.0
2018-04-17,2700.08,0,0.0
2018-04-18,2420.26,0,0.0
2018-04-19,2672.44,0,0.0
2018-04-20,2496.14,0,0.0
2018-04-21,2566.76,0,0.0
2018-04-22,2535.08,0,0.0
2018-04-23,2498.16,0,0.0
2018-04-24,2388.43,0,0.0
2018-04-25,2517.61,0,0.0
2018-04-26,2514.01,0,0.0
2018-04-27,2551.6,0,0.0
2018-04-28,2669.55,0,0.0
2018-04-29,2571.19,0,0.0
2018-04-30,2584.39,0,0.0
2018-05-01,2507.87,0,0.0
2018-05-02,2441.54,0,0.0
2018-05-03,2507.94,0,0.0
2018-05-04,2477.54,0,0.0
2018-05-05,2521.22,0,0.0
2018-05-06,2671.54,0,0.0
2018-05-07,2593.79,0,0.0
2018-05-08,2784.37,0,0.0
2018-05-09,2692.04,0,0.0
2018-05-10,2678.91,0,0.0
2018-05-11,2627.72,0,0.0
2018-05-12,2667.79,0,0.0
2018-05-13,2641.74,0,0.0
2018-05-14,2619.41,0,0.0
2018-05-15,2706.75,0,0.0
2018-05-16,2664.85,0,0.0
2018-05-17,2743.13,0,0.0
2018-05-18,2490.2,0,0.0
2018-05-19,2520.23,0,0.0
2018-05-20,2517.52,0,0.0
2018-05-21,2536.06,0,0.0
2018-05-22,2455.51,0,0.0
2018-05-23,2567.76,0,0.0
2018-05-24,2431.75,0,0.0
2018-05-25,2510.33,0,0.0
2018-05-26,2428.38,0,0.0
2018-05-27,2497.98,0,0.0
2018-05-28,2562.85,0,0.0
2018-05-29,2540.17,0,0.0
2018-05-30,2571.98,0,0.0
2018-05-31,2482.58,0,0.0
2018-06-01,2560.47,0,0.0
2018-06-02,2455.51,0,0.0
2018-06-03,2469.81,0,0.0
2018-06-04,2507.16,0,0.0
2018-06-05,2733.06,0,0.0
2018-06-06,2641.33,0,0.0
2018-06-07,2721.18,0,0.0
2018-06-08,2690.12,0,0.0
2018-06-09,2696.08,0,0.0
2018-06-10,2617.72,0,0.0
2018-06-11,2647.35,0,0.0
2018-06-12,2665.35,0,0.0
2018-06-13,2692.46,0,0.0
2018-06-14,2617.12,0,0.0
2018-06-15,2584.7,0,0.0
2018-06-16,2529.12,0,0.0
2018-06-17,2715.3,0,0.0
2018-06-18,2547.26,0,0.0
2018-06-19,2354.33,0,0.0
2018-06-20,2488.95,0,0.0
2018-06-21,2458.58,0,0.0
2018-06-22,2561.26,0,0.0
2018-06-23,2467.55,0,0.0
2018-06-24,2515.73,0,0.0
2018-06-25,2451.69,0,0.0
2018-06-26,2433.72,0,0.0
2018-06-27,2527.31,0,0.0
2018-06-28,2546.58,0,0.0
2018-06-29,2393.06,0,0.0
2018-06-30,2548.85,0,0.0
2018-07-01,2410.27,0,0.0
2018-07-02,2321.09,0,0.0
2018-07-03,2472.42,0,0.0
2018-07-04,2503.73,0,0.0
2018-07-05,2371.28,0,0.0
2018-07-06,2339.96,0,0.0
2018-07-07,2435.72,0,0.0
2018-07-08,2606.06,0,0.0
2018-07-09,2734.97,0,0.0
2018-07-10,2645.76,0,0.0
2018-07-11,2691.75,0,0.0
2018-07-12,2656.67,0,0.0
2018-07-13,2744.03,0,0.0
2018-07-14,2583.13,0,0.0
2018-07-15,2634.4,0,0.0
2018-07-16,2537.16,0,0.0
2018-07-17,2690.91,0,0.0
2018-07-18,2529.6,0,0.0
2018-07-19,2512.94,0,0.0
2018-07-20,2447.13,0,0.0
2018-07-21,2357.44,0,0.0
2018-07-22,2447.65,0,0.0
2018-07-23,2408.23,0,0.0
2018-07-24,2511.27,0,0.0
2018-07-25,2422.58,0,0.0
2018-07-26,2420.2,0,0.0
2018-07-27,2589.65,0,0.0
2018-07-28,2499.31,0,0.0
2018-07-29,2516.3,0,0.0
2018-07-30,2412.09,0,0.0
2018-07-31,2372.86,0,0.0
2018-08-01,2512.74,0,0.0
2018-08-02,2539.39,0,0.0
2018-08-03,2357.79,0,0.0
2018-08-04,2406.78,0,0.0
2018-08-05,2560.0,0,0.0
2018-08-06,2649.72,0,0.0
2018-08-07,2688.05,0,0.0
2018-08-08,2592.5,0,0.0
2018-08-09,2591.31,0,0.0
2018-08-10,2487.26,0,0.0
2018-08-11,2551.42,0,0.0
2018-08-12,2710.43,0,0.0
2018-08-13,2643.48,0,0.0
2018-08-14,2670.66,0,0.0
2018-08-15,2585.72,0,0.0
2018-08-16,2590.71,0,0.0
2018-08-17,2608.67,0,0.0
2018-08-18,2447.53,0,0.0
2018-08-19,2514.9,0,0.0
2018-08-20,2380.73,0,0.0
2018-08-21,2414.48,0,0.0
2018-08-22,2370.9,0,0.0
2018-08-23,2293.53,0,0.0
2018-08-24,2480.27,0,0.0
2018-08-25,2533.04,0,0.0
2018-08-26,2468.21,0,0.0
2018-08-27,2432.43,0,0.0
2018-08-28,2536.93,0,0.0
2018-08-29,2445.29,0,0.0
2018-08-30,2466.64,0,0.0
2018-08-31,2422.62,0,0.0
2018-09-01,2431.55,0,0.0
2018-09-02,2402.82,0,0.0
2018-09-03,2464.58,0,0.0
2018-09-04,2338.53,0,0.0
2018-09-05,2615.72,0,0.0
2018-09-06,2532.02,0,0.0
2018-09-07,2619.61,0,0.0
2018-09-08,2741.09,0,0.0
2018-09-09,2629.97,0,0.0
2018-09-10,2659.79,0,0.0
2018-09-11,2641.15,0,0.0
2018-09-12,2430.32,0,0.0
2018-09-13,2571.94,0,0.0
2018-09-14,2608.62,0,0.0
2018-09-15,2442.73,0,0.0
2018-09-16,2559.07,0,0.0
2018-09-17,2571.38,0,0.0
2018-09-18,2315.48,0,0.0
2018-09-19,2331.52,0,0.0
2018-09-20,2480.48,0,0.0
2018-09-21,2159.81,0,0.0
2018-09-22,2409.22,0,0.0
2018-09-23,2466.22,0,0.0
2018-09-24,2387.84,0,0.0
2018-09-25,2480.18,0,0.0
2018-09-26,2359.86,0,0.0
2018-09-27,2327.82,0,0.0
2018-09-28,2385.06,0,0.0
2018-09-29,2359.89,0,0.0
2018-09-30,2346.54,0,0.0
2018-10-01,2371.0,0,0.0
2018-10-02,2330.27,0,0.0
2018-10-03,2326.31,0,0.0
2018-10-04,2306.87,0,0.0
2018-10-05,2405.9,0,0.0
2018-10-06,2312.92,0,0.0
2018-10-07,2296.15,0,0.0
2018-10-08,2486.12,0,0.0
2018-10-09,2568.31,0,0.0
2018-10-10,2597.49,0,0.0
2018-10-11,2601.83,0,0.0
2018-10-12,2565.98,0,0.0
2018-10-13,2585.89,0,0.0
2018-10-14,2546.56,0,0.0
2018-10-15,2578.78,0,0.0
2018-10-16,2576.82,0,0.0
2018-10-17,2499.82,0,0.0
2018-10-18,2296.37,0,0.0
2018-10-19,2453.23,0,0.0
2018-10-20,2372.53,0,0.0
2018-10-21,2431.8,0,0.0
2018-10-22,2290.99,0,0.0
2018-10-23,2335.18,0,0.0
2018-10-24,2271.11,0,0.0
2018-10-25,2401.66,0,0.0
2018-10-26,2318.77,0,0.0
2018-10-27,2321.74,0,0.0
2018-10-28,2483.96,0,0.0
2018-10-29,2399.21,0,0.0
2018-10-30,2397.48,0,0.0
2018-10-31,2275.9,0,0.0
2018-11-01,2232.36,0,0.0
2018-11-02,2415.27,0,0.0
2018-11-03,2205.63,0,0.0
2018-11-04,2317.73,0,0.0
2018-11-05,2476.65,0,0.0
2018-11-06,2468.35,0,0.0
2018-11-07,2498.91,0,0.0
2018-11-08,2458.04,0,0.0
2018-11-09,2446.71,0,0.0
2018-11-10,2541.42,0,0.0
2018-11-11,2593.24,0,0.0
2018-11-12,2410.17,0,0.0
2018-11-13,2534.83,0,0.0
2018-11-14,2556.41,0,0.0
2018-11-15,2549.35,0,0.0
2018-11-16,2505.05,0,0.0
2018-11-17,2479.72,0,0.0
2018-11-18,2386.95,0,0.0
2018-11-19,2358.55,0,0.0
2018-11-20,2212.74,0,0.0
2018-11-21,2320.62,0,0.0
2018-11-22,2337.71,0,0.0
2018-11-23,2262.14,0,0.0
2018-11-24,2316.53,0,0.0
2018-11-25,2363.43,0,0.0
2018-11-26,2276.84,0,0.0
2018-11-27,2344.89,0,0.0
2018-11-28,2264.56,0,0.0
2018-11-29,2247.64,0,0.0
2018-11-30,2367.18,0,0.0
2018-12-01,2402.62,0,0.0
2018-12-02,2248.51,0,0.0
2018-12-03,2386.55,0,0.0
2018-12-04,2322.91,0,0.0
2018-12-05,2179.04,0,0.0
2018-12-06,2408.8,0,0.0
2018-12-07,2540.78,0,0.0
2018-12-08,2394.85,0,0.0
2018-12-09,2459.37,0,0.0
2018-12-10,2493.46,0,0.0
2018-12-11,2527.04,0,0.0
2018-12-12,2509.1,0,0.0
2018-12-13,2598.23,0,0.0
2018-12-14,2442.44,0,0.0
2018-12-15,2501.06,0,0.0
2018-12-16,2523.26,0,0.0
2018-12-17,2539.34,0,0.0
2018-12-18,2380.56,0,0.0
2018-12-19,2283.22,0,0.0
2018-12-20,2352.98,0,0.0
2018-12-21,2249.66,0,0.0
2018-12-22,2304.01,0,0.0
2018-12-23,2340.85,0,0.0
2018-12-24,2370.89,0,0.0
2018-12-25,2343.77,0,0.0
2018-12-26,2311.82,0,0.0
2018-12-27,2299.99,0,0.0
2018-12-28,2340.06,0,0.0
2018-12-29,2445.93,0,0.0
2018-12-30,2358.42,0,0.0
2018-12-31,2326.91,0,0.0
2019-01-01,2212.37,0,0.0
2019-01-02,2245.71,0,0.0
2019-01-03,2278.79,0,0.0
2019-01-04,2358.27,0,0.0
2019-01-05,2237.49,0,0.0
2019-01-06,2339.4,0,0.0
2019-01-07,2304.69,0,0.0
2019-01-08,2499.25,0,0.0
2019-01-09,2461.42,0,0.0
2019-01-10,2435.96,0,0.0
2019-01-11,2410.73,0,0.0
2019-01-12,2513.06,0,0.0
2019-01-13,2467.61,0,0.0
2019-01-14,2401.88,0,0.0
2019-01-15,2485.71,0,0.0
2019-01-16,2693.01,0,0.0
2019-01-17,2456.71,0,0.0
2019-01-18,2396.64,0,0.0
2019-01-19,2120.39,0,0.0
2019-01-20,2270.17,0,0.0
2019-01-21,2349.14,0,0.0
2019-01-22,2287.42,0,0.0
2019-01-23,2243.97,0,0.0
2019-01-24,2283.36,0,0.0
2019-01-25,2348.45,0,0.0
2019-01-26,2423.08,0,0.0
2019-01-27,2352.36,0,0.0
2019-01-28,2249.65,0,0.0
2019-01-29,2266.68,0,0.0
2019-01-30,2266.52,0,0.0
2019-01-31,2224.17,0,0.0
2019-02-01,2269.83,0,0.0
2019-02-02,2261.49,0,0.0
2019-02-03,2200.63,0,0.0
2019-02-04,2332.53,0,0.0
2019-02-05,2484.8,0,0.0
2019-02-06,2415.17,0,0.0
2019-02-07,2465.83,0,0.0
2019-02-08,2392.93,0,0.0
2019-02-09,2419.13,0,0.0
2019-02-10,2499.14,0,0.0
2019-02-11,2484.47,0,0.0
2019-02-12,2419.91,0,0.0
2019-02-13,2472.94,0,0.0
2019-02-14,2447.29,0,0.0
2019-02-15,2386.73,0,0.0
2019-02-16,2440.12,0,0.0
2019-02-17,2478.51,0,0.0
2019-02-18,2289.78,0,0.0
2019-02-19,2159.31,0,0.0
2019-02-20,2279.58,0,0.0
2019-02-21,2269.9,0,0.0
2019-02-22,2144.32,0,0.0
2019-02-23,2214.66,0,0.0
2019-02-24,2298.61,0,0.0
2019-02-25,2356.14,0,0.0
2019-02-26,2158.98,0,0.0
2019-02-27,2328.76,0,0.0
2019-02-28,2142.37,0,0.0
2019-03-01,2354.93,0,0.0
2019-03-02,2248.08,0,0.0
2019-03-03,2216.65,0,0.0
2019-03-04,2285.66,0,0.0
2019-03-05,2199.57,0,0.0
2019-03-06,2295.19,0,0.0
2019-03-07,2253.12,0,0.0
2019-03-08,2193.06,0,0.0
2019-03-09,2387.55,0,0.0
2019-03-10,2452.21,0,0.0
2019-03-11,2508.66,0,0.0
2019-03-12,2460.44,0,0.0
2019-03-13,2506.73,0,0.0
2019-03-14,2379.9,0,0.0
2019-03-15,2484.87,0,0.0
2019-03-16,2485.53,0,0.0
2019-03-17,2330.71,0,0.0
2019-03-18,2327.77,0,0.0
2019-03-19,2277.17,0,0.0
2019-03-20,2237.19,0,0.0
2019-03-21,2235.66,0,0.0
2019-03-22,2187.21,0,0.0
2019-03-23,2295.29,0,0.0
2019-03-24,2273.53,0,0.0
2019-03-25,2291.41,0,0.0
2019-03-26,2258.27,0,0.0
2019-03-27,2266.14,0,0.0
2019-03-28,2233.17,0,0.0
2019-03-29,2322.03,0,0.0
2019-03-30,2291.1,0,0.0
2019-03-31,2262.56,0,0.0
2019-04-01,2242.24,0,0.0
2019-04-02,2135.72,0,0.0
2019-04-03,2121.3,0,0.0
2019-04-04,2226.03,0,0.0
2019-04-05,2332.11,0,0.0
2019-04-06,2203.51,0,0.0
2019-04-07,2205.75,0,0.0
2019-04-08,2365.5,0,0.0
2019-04-09,2344.52,0,0.0
2019-04-10,2368.69,0,0.0
2019-04-11,2445.92,0,0.0
2019-04-12,2395.55,0,0.0
2019-04-13,2392.31,0,0.0
2019-04-14,2386.25,0,0.0
2019-04-15,2442.09,0,0.0
2019-04-16,2451.79,0,0.0
2019-04-17,2304.67,0,0.0
2019-04-18,2196.48,0,0.0
2019-04-19,2239.84,0,0.0
2019-04-20,2273.93,0,0.0
2019-04-21,2253.46,0,0.0
2019-04-22,2298.41,0,0.0
2019-04-23,2152.93,0,0.0
2019-04-24,2271.46,0,0.0
2019-04-25,2377.59,0,0.0
2019-04-26,2247.14,0,0.0
2019-04-27,2249.58,0,0.0
2019-04-28,2277.38,0,0.0
2019-04-29,2207.98,0,0.0
2019-04-30,2181.69,0,0.0
2019-05-01,2246.83,0,0.0
2019-05-02,2135.36,0,0.0
2019-05-03,2268.44,0,0.0
2019-05-04,2279.22,0,0.0
2019-05-05,2138.11,0,0.0
2019-05-06,2432.8,0,0.0
2019-05-07,2407.98,0,0.0
2019-05-08,2517.97,0,0.0
2019-05-09,2506.9,0,0.0
2019-05-10,2476.33,0,0.0
2019-05-11,2500.19,0,0.0
2019-05-12,2397.63,0,0.0
2019-05-13,2438.14,0,0.0
2019-05-14,2404.72,0,0.0
2019-05-15,2356.21,0,0.0
2019-05-16,2426.29,0,0.0
2019-05-17,2415.41,0,0.0
2019-05-18,2227.58,0,0.0
2019-05-19,2236.79,0,0.0
2019-05-20,2244.51,0,0.0
2019-05-21,2298.2,0,0.0
2019-05-22,2202.42,0,0.0
2019-05-23,2157.17,0,0.0
2019-05-24,2284.36,0,0.0
2019-05-25,2295.91,0,0.0
2019-05-26,2263.45,0,0.0
2019-05-27,2166.12,0,0.0
2019-05-28,2231.56,0,0.0
2019-05-29,2258.6,0,0.0
2019-05-30,2170.61,0,0.0
2019-05-31,2190.34,0,0.0
2019-06-01,2230.49,0,0.0
2019-06-02,2316.9,0,0.0
2019-06-03,2254.64,0,0.0
2019-06-04,2202.79,0,0.0
2019-06-05,2406.9,0,0.0
2019-06-06,2376.71,0,0.0
2019-06-07,2393.26,0,0.0
2019-06-08,2467.01,0,0.0
2019-06-09,2295.29,0,0.0
2019-06-10,2505.6,0,0.0
2019-06-11,2562.47,0,0.0
2019-06-12,2430.78,0,0.0
2019-06-13,2366.25,0,0.0
2019-06-14,2495.93,0,0.0
2019-06-15,2438.45,0,0.0
2019-06-16,2386.27,0,0.0
2019-06-17,2357.36,0,0.0
2019-06-18,2214.23,0,0.0
2019-06-19,2253.21,0,0.0
2019-06-20,2298.99,0,0.0
2019-06-21,2259.35,0,0.0
2019-06-22,2270.5,0,0.0
2019-06-23,2219.39,0,0.0
2019-06-24,2296.77,0,0.0
2019-06-25,2227.88,0,0.0
2019-06-26,2360.91,0,0.0
2019-06-27,2199.14,0,0.0
2019-06-28,2267.38,0,0.0
2019-06-29,2384.16,0,0.0
2019-06-30,2309.72,0,0.0
2019-07-01,2290.59,0,0.0
2019-07-02,2261.59,0,0.0
2019-07-03,2245.89,0,0.0
2019-07-04,2231.33,0,0.0
2019-07-05,2206.28,0,0.0
2019-07-06,2143.16,0,0.0
2019-07-07,2284.8,0,0.0
2019-07-08,2323.38,0,0.0
2019-07-09,2465.89,0,0.0
2019-07-10,2403.65,0,0.0
2019-07-11,2361.85,0,0.0
2019-07-12,2515.53,0,0.0
2019-07-13,2330.19,0,0.0
2019-07-14,2381.3,0,0.0
2019-07-15,2387.61,0,0.0
2019-07-16,2434.79,0,0.0
2019-07-17,2385.48,0,0.0
2019-07-18,2340.56,0,0.0
2019-07-19,2156.66,0,0.0
2019-07-20,2511.6,0,0.0
2019-07-21,2177.49,0,0.0
2019-07-22,2438.71,0,0.0
2019-07-23,2317.89,0,0.0
2019-07-24,2239.95,0,0.0
2019-07-25,2262.13,0,0.0
2019-07-26,2223.07,0,0.0
2019-07-27,2270.54,0,0.0
2019-07-28,2200.37,0,0.0
2019-07-29,2294.66,0,0.0
2019-07-30,2260.72,0,0.0
2019-07-31,2184.88,0,0.0
2019-08-01,2277.28,0,0.0
2019-08-02,2273.59,0,0.0
2019-08-03,2203.56,0,0.0
2019-08-04,2222.7,0,0.0
2019-08-05,2464.15,0,0.0
2019-08-06,2502.09,0,0.0
2019-08-07,2422.29,0,0.0
2019-08-08,2492.38,0,0.0
2019-08-09,2508.11,0,0.0
2019-08-10,2517.33,0,0.0
2019-08-11,2460.09,0,0.0
2019-08-12,2374.75,0,0.0
2019-08-13,2491.68,0,0.0
2019-08-14,2421.69,0,0.0
2019-08-15,2467.44,0,0.0
2019-08-16,2394.03,0,0.0
2019-08-17,2396.31,0,0.0
2019-08-18,2210.13,0,0.0
2019-08-19,2170.01,0,0.0
2019-08-20,2218.41,0,0.0
2019-08-21,2189.83,0,0.0
2019-08-22,2294.21,0,0.0
2019-08-23,2188.61,0,0.0
2019-08-24,2214.75,0,0.0
2019-08-25,2258.92,0,0.0
2019-08-26,2376.96,0,0.0
2019-08-27,2214.62,0,0.0
2019-08-28,2170.22,0,0.0
2019-08-29,2175.25,0,0.0
2019-08-30,2205.05,0,0.0
2019-08-31,2218.77,0,0.0
2019-09-01,2411.74,0,0.0
2019-09-02,2325.26,0,0.0
2019-09-03,2242.43,0,0.0
2019-09-04,2383.83,0,0.0
2019-09-05,2404.07,0,0.0
2019-09-06,2417.66,0,0.0
2019-09-07,2414.27,0,0.0
2019-09-08,2512.15,0,0.0
2019-09-09,2441.37,0,0.0
2019-09-10,2544.42,0,0.0
2019-09-11,2475.17,0,0.0
2019-09-12,2506.58,0,0.0
2019-09-13,2329.98,0,0.0
2019-09-14,2338.12,0,0.0
2019-09-15,2340.8,0,0.0
2019-09-16,2421.83,0,0.0
2019-09-17,2350.18,0,0.0
2019-09-18,2351.38,0,0.0
2019-09-19,2258.38,0,0.0
2019-09-20,2311.89,0,0.0
2019-09-21,2240.46,0,0.0
2019-09-22,2326.65,0,0.0
2019-09-23,2145.89,0,0.0
2019-09-24,2271.02,0,0.0
2019-09-25,2307.34,0,0.0
2019-09-26,2313.41,0,0.0
2019-09-27,2255.33,0,0.0
2019-09-28,2165.37,0,0.0
2019-09-29,2342.92,0,0.0
2019-09-30,2252.3,0,0.0
2019-10-01,2258.56,0,0.0
2019-10-02,2423.28,0,0.0
2019-10-03,2285.94,0,0.0
2019-10-04,2246.56,0,0.0
2019-10-05,2243.3,0,0.0
2019-10-06,2323.49,0,0.0
2019-10-07,2228.84,0,0.0
2019-10-08,2496.1,0,0.0
2019-10-09,2535.08,0,0.0
2019-10-10,2458.41,0,0.0
2019-10-11,2529.01,0,0.0
2019-10-12,2460.99,0,0.0
2019-10-13,2421.45,0,0.0
2019-10-14,2358.61,0,0.0
2019-10-15,2485.36,0,0.0
2019-10-16,2487.4,0,0.0
2019-10-17,2532.63,0,0.0
2019-10-18,2347.05,0,0.0
2019-10-19,2424.6,0,0.0
2019-10-20,2253.15,0,0.0
2019-10-21,2314.75,0,0.0
2019-10-22,2247.62,0,0.0
2019-10-23,2353.48,0,0.0
2019-10-24,2233.48,0,0.0
2019-10-25,2353.84,0,0.0
2019-10-26,2247.29,0,0.0
2019-10-27,2345.71,0,0.0
2019-10-28,2375.03,0,0.0
2019-10-29,2196.33,0,0.0
2019-10-30,2210.51,0,0.0
2019-10-31,2314.08,0,0.0
2019-11-01,2307.91,0,0.0
2019-11-02,2281.31,0,0.0
2019-11-03,2270.09,0,0.0
2019-11-04,2246.21,0,0.0
2019-11-05,2504.08,0,0.0
2019-11-06,2420.63,0,0.0
2019-11-07,2507.88,0,0.0
2019-11-08,2447.51,0,0.0
2019-11-09,2458.14,0,0.0
2019-11-10,2565.42,0,0.0
2019-11-11,2549.21,0,0.0
2019-11-12,2423.15,0,0.0
2019-11-13,2432.0,0,0.0
2019-11-14,2540.08,0,0.0
2019-11-15,2397.11,0,0.0
2019-11-16,2585.62,0,0.0
2019-11-17,2500.69,0,0.0
2019-11-18,2275.12,0,0.0
2019-11-19,2314.19,0,0.0
2019-11-20,2402.79,0,0.0
2019-11-21,2176.61,0,0.0
2019-11-22,2382.66,0,0.0
2019-11-23,2394.41,0,0.0
2019-11-24,2296.73,0,0.0
2019-11-25,2313.76,0,0.0
2019-11-26,2328.1,0,0.0
2019-11-27,2367.75,0,0.0
2019-11-28,2273.47,0,0.0
2019-11-29,2320.79,0,0.0
2019-11-30,2316.08,0,0.0
2019-12-01,2367.54,0,0.0
2019-12-02,2498.16,0,0.0
2019-12-03,2277.41,0,0.0
2019-12-04,2331.09,0,0.0
2019-12-05,2277.36,0,0.0
2019-12-06,2475.9,0,0.0
2019-12-07,2438.6,0,0.0
2019-12-08,2409.91,0,0.0
2019-12-09,2587.15,0,0.0
2019-12-10,2534.27,0,0.0
2019-12-11,2518.04,0,0.0
2019-12-12,2456.07,0,0.0
2019-12-13,2508.88,0,0.0
2019-12-14,2439.47,0,0.0
2019-12-15,2513.74,0,0.0
2019-12-16,2538.09,0,0.0
2019-12-17,2482.02,0,0.0
2019-12-18,2288.98,0,0.0
2019-12-19,2307.06,0,0.0
2019-12-20,2392.92,0,0.0
2019-12-21,2353.96,0,0.0
2019-12-22,2237.3,0,0.0
2019-12-23,2389.68,0,0.0
2019-12-24,2378.87,0,0.0
2019-12-25,2356.63,0,0.0
2019-12-26,2452.34,0,0.0
2019-12-27,2347.84,0,0.0
2019-12-28,2375.2,0,0.0
2019-12-29,2378.63,0,0.0
2019-12-30,2406.07,0,0.0
2019-12-31,2335.47,0,0.0
2020-01-01,2308.96,0,0.0
2020-01-02,2415.05,0,0.0
2020-01-03,2412.61,0,0.0
2020-01-04,2436.52,0,0.0
2020-01-05,2381.6,0,0.0
2020-01-06,2248.35,0,0.0
2020-01-07,2367.12,0,0.0
2020-01-08,2539.58,0,0.0
2020-01-09,2618.24,0,0.0
2020-01-10,2608.07,0,0.0
2020-01-11,2580.04,0,0.0
2020-01-12,2406.41,0,0.0
2020-01-13,2488.49,0,0.0
2020-01-14,2519.37,0,0.0
2020-01-15,2521.81,0,0.0
2020-01-16,2555.8,0,0.0
2020-01-17,2642.12,0,0.0
2020-01-18,2417.51,0,0.0
2020-01-19,2308.08,0,0.0
2020-01-20,2314.91,0,0.0
2020-01-21,2310.0,0,0.0
2020-01-22,2363.1,0,0.0
2020-01-23,2424.02,0,0.0
2020-01-24,2435.28,0,0.0
2020-01-25,2349.13,0,0.0
2020-01-26,2372.59,0,0.0
2020-01-27,2484.34,0,0.0
2020-01-28,2279.97,0,0.0
2020-01-29,2418.93,0,0.0
2020-01-30,2412.88,0,0.0
2020-01-31,2360.12,0,0.0
2020-02-01,2379.18,0,0.0
2020-02-02,2408.67,0,0.0
2020-02-03,2363.19,0,0.0
2020-02-04,2341.87,0,0.0
2020-02-05,2517.95,0,0.0
2020-02-06,2686.31,0,0.0
2020-02-07,2537.64,0,0.0
2020-02-08,2580.32,0,0.0
2020-02-09,2619.26,0,0.0
2020-02-10,2555.46,0,0.0
2020-02-11,2572.52,0,0.0
2020-02-12,2603.86,0,0.0
2020-02-13,2517.05,0,0.0
2020-02-14,2473.28,0,0.0
2020-02-15,2526.65,0,0.0
2020-02-16,2687.48,0,0.0
2020-02-17,2538.74,0,0.0
2020-02-18,2405.61,0,0.0
2020-02-19,2311.93,0,0.0
2020-02-20,2486.34,0,0.0
2020-02-21,2380.52,0,0.0
2020-02-22,2371.52,0,0.0
2020-02-23,2393.41,0,0.0
2020-02-24,2566.43,0,0.0
2020-02-25,2432.77,0,0.0
2020-02-26,2394.88,0,0.0
2020-02-27,2218.68,0,0.0
2020-02-28,2495.01,0,0.0
2020-02-29,2362.89,0,0.0
2020-03-01,2353.64,0,0.0
2020-03-02,2360.45,0,0.0
2020-03-03,2506.28,0,0.0
2020-03-04,2409.32,0,0.0
2020-03-05,2314.12,0,0.0
2020-03-06,2400.79,0,0.0
2020-03-07,2541.0,0,0.0
2020-03-08,2619.42,0,0.0
2020-03-09,2571.94,0,0.0
2020-03-10,2496.05,0,0.0
2020-03-11,2593.69,0,0.0
2020-03-12,2596.36,0,0.0
2020-03-13,2519.58,0,0.0
2020-03-14,2474.65,0,0.0
2020-03-15,2621.42,0,0.0
2020-03-16,2585.81,0,0.0
2020-03-17,2591.07,0,0.0
2020-03-18,2474.53,0,0.0
2020-03-19,2301.04,0,0.0
2020-03-20,2431.97,0,0.0
2020-03-21,2472.12,0,0.0
2020-03-22,2418.18,0,0.0
2020-03-23,2339.0,0,0.0
2020-03-24,2389.09,0,0.0
2020-03-25,2403.7,0,0.0
2020-03-26,2331.41,0,0.0
2020-03-27,2459.18,0,0.0
2020-03-28,2436.24,0,0.0
2020-03-29,2395.24,0,0.0
2020-03-30,2502.08,0,0.0
2020-03-31,2405.09,0,0.0
2020-04-01,2536.21,0,0.0
2020-04-02,2423.52,0,0.0
2020-04-03,2379.95,0,0.0
2020-04-04,2382.91,0,0.0
2020-04-05,2449.9,0,0.0
2020-04-06,2375.39,0,0.0
2020-04-07,2455.35,0,0.0
2020-04-08,2600.92,0,0.0
2020-04-09,2600.42,0,0.0
2020-04-10,2626.22,0,0.0
2020-04-11,2695.22,0,0.0
2020-04-12,2595.6,0,0.0
2020-04-13,2643.85,0,0.0
2020-04-14,2661.75,0,0.0
2020-04-15,2555.21,0,0.0
2020-04-16,2668.81,0,0.0
2020-04-17,2688.81,0,0.0
2020-04-18,2519.59,0,0.0
2020-04-19,2385.7,0,0.0
2020-04-20,2391.22,0,0.0
2020-04-21,2456.19,0,0.0
2020-04-22,2453.47,0,0.0
2020-04-23,2462.93,0,0.0
2020-04-24,2439.46,0,0.0
2020-04-25,2475.69,0,0.0
2020-04-26,2298.57,0,0.0
2020-04-27,2508.33,0,0.0
2020-04-28,2562.19,0,0.0
2020-04-29,2431.54,0,0.0
2020-04-30,2481.6,0,0.0
2020-05-01,2578.65,0,0.0
2020-05-02,2472.55,0,0.0
2020-05-03,2491.18,0,0.0
2020-05-04,2592.0,0,0.0
2020-05-05,2605.61,0,0.0
2020-05-06,2585.25,0,0.0
2020-05-07,2628.4,0,0.0
